,Index,Rating
19748,19748,5
19749,19749,5
19750,19750,5
19751,19751,5
19752,19752,1
19753,19753,4
19754,19754,5
19755,19755,5
19756,19756,4
19757,19757,3
19758,19758,5
19759,19759,5
19760,19760,5
19761,19761,5
19762,19762,5
19763,19763,5
19764,19764,5
19765,19765,5
19766,19766,5
19767,19767,5
19768,19768,5
19769,19769,1
19770,19770,5
19771,19771,5
19772,19772,5
19773,19773,1
19774,19774,5
19775,19775,5
19776,19776,3
19777,19777,5
19778,19778,5
19779,19779,5
19780,19780,5
19781,19781,3
19782,19782,4
19783,19783,5
19784,19784,5
19785,19785,5
19786,19786,4
19787,19787,4
19788,19788,1
19789,19789,5
19790,19790,5
19791,19791,5
19792,19792,5
19793,19793,5
19794,19794,4
19795,19795,5
19796,19796,5
19797,19797,3
19798,19798,1
19799,19799,5
19800,19800,3
19801,19801,5
19802,19802,5
19803,19803,5
19804,19804,4
19805,19805,5
19806,19806,1
19807,19807,2
19808,19808,5
19809,19809,1
19810,19810,5
19811,19811,1
19812,19812,5
19813,19813,5
19814,19814,5
19815,19815,1
19816,19816,5
19817,19817,1
19818,19818,5
19819,19819,5
19820,19820,4
19821,19821,5
19822,19822,1
19823,19823,2
19824,19824,5
19825,19825,5
19826,19826,4
19827,19827,4
19828,19828,1
19829,19829,5
19830,19830,1
19831,19831,5
19832,19832,4
19833,19833,5
19834,19834,3
19835,19835,5
19836,19836,5
19837,19837,5
19838,19838,5
19839,19839,5
19840,19840,4
19841,19841,5
19842,19842,5
19843,19843,5
19844,19844,5
19845,19845,1
19846,19846,3
19847,19847,5
19848,19848,5
19849,19849,5
19850,19850,5
19851,19851,5
19852,19852,5
19853,19853,5
19854,19854,5
19855,19855,5
19856,19856,4
19857,19857,5
19858,19858,5
19859,19859,4
19860,19860,5
19861,19861,3
19862,19862,4
19863,19863,5
19864,19864,5
19865,19865,5
19866,19866,1
19867,19867,5
19868,19868,4
19869,19869,1
19870,19870,5
19871,19871,5
19872,19872,5
19873,19873,5
19874,19874,5
19875,19875,5
19876,19876,5
19877,19877,5
19878,19878,1
19879,19879,5
19880,19880,5
19881,19881,1
19882,19882,5
19883,19883,5
19884,19884,1
19885,19885,5
19886,19886,5
19887,19887,5
19888,19888,1
19889,19889,5
19890,19890,5
19891,19891,5
19892,19892,4
19893,19893,5
19894,19894,5
19895,19895,1
19896,19896,5
19897,19897,5
19898,19898,5
19899,19899,1
19900,19900,4
19901,19901,5
19902,19902,1
19903,19903,5
19904,19904,5
19905,19905,5
19906,19906,5
19907,19907,5
19908,19908,5
19909,19909,5
19910,19910,5
19911,19911,5
19912,19912,5
19913,19913,5
19914,19914,5
19915,19915,5
19916,19916,4
19917,19917,4
19918,19918,5
19919,19919,5
19920,19920,1
19921,19921,5
19922,19922,4
19923,19923,5
19924,19924,5
19925,19925,5
19926,19926,5
19927,19927,4
19928,19928,5
19929,19929,5
19930,19930,5
19931,19931,1
19932,19932,5
19933,19933,5
19934,19934,5
19935,19935,5
19936,19936,5
19937,19937,4
19938,19938,1
19939,19939,5
19940,19940,5
19941,19941,5
19942,19942,1
19943,19943,5
19944,19944,5
19945,19945,2
19946,19946,5
19947,19947,1
19948,19948,5
19949,19949,1
19950,19950,5
19951,19951,5
19952,19952,5
19953,19953,1
19954,19954,5
19955,19955,5
19956,19956,5
19957,19957,5
19958,19958,5
19959,19959,1
19960,19960,5
19961,19961,2
19962,19962,5
19963,19963,1
19964,19964,5
19965,19965,5
19966,19966,2
19967,19967,3
19968,19968,4
19969,19969,1
19970,19970,5
19971,19971,1
19972,19972,5
19973,19973,5
19974,19974,5
19975,19975,4
19976,19976,4
19977,19977,1
19978,19978,5
19979,19979,5
19980,19980,5
19981,19981,5
19982,19982,5
19983,19983,5
19984,19984,5
19985,19985,5
19986,19986,5
19987,19987,5
19988,19988,5
19989,19989,5
19990,19990,5
19991,19991,1
19992,19992,5
19993,19993,5
19994,19994,4
19995,19995,5
19996,19996,5
19997,19997,5
19998,19998,5
19999,19999,5
20000,20000,1
20001,20001,5
20002,20002,5
20003,20003,5
20004,20004,1
20005,20005,5
20006,20006,1
20007,20007,1
20008,20008,4
20009,20009,5
20010,20010,5
20011,20011,5
20012,20012,5
20013,20013,4
20014,20014,5
20015,20015,1
20016,20016,5
20017,20017,1
20018,20018,5
20019,20019,5
20020,20020,5
20021,20021,5
20022,20022,3
20023,20023,5
20024,20024,3
20025,20025,1
20026,20026,5
20027,20027,1
20028,20028,5
20029,20029,1
20030,20030,1
20031,20031,1
20032,20032,5
20033,20033,5
20034,20034,5
20035,20035,4
20036,20036,5
20037,20037,5
20038,20038,1
20039,20039,5
20040,20040,5
20041,20041,1
20042,20042,5
20043,20043,5
20044,20044,5
20045,20045,4
20046,20046,1
20047,20047,1
20048,20048,5
20049,20049,5
20050,20050,5
20051,20051,5
20052,20052,5
20053,20053,5
20054,20054,5
20055,20055,1
20056,20056,5
20057,20057,5
20058,20058,5
20059,20059,5
20060,20060,5
20061,20061,1
20062,20062,2
20063,20063,5
20064,20064,5
20065,20065,4
20066,20066,5
20067,20067,2
20068,20068,5
20069,20069,5
20070,20070,5
20071,20071,2
20072,20072,5
20073,20073,5
20074,20074,1
20075,20075,5
20076,20076,5
20077,20077,1
20078,20078,5
20079,20079,5
20080,20080,3
20081,20081,5
20082,20082,5
20083,20083,4
20084,20084,1
20085,20085,5
20086,20086,5
20087,20087,4
20088,20088,5
20089,20089,5
20090,20090,5
20091,20091,5
20092,20092,5
20093,20093,5
20094,20094,5
20095,20095,5
20096,20096,5
20097,20097,5
20098,20098,1
20099,20099,5
20100,20100,1
20101,20101,1
20102,20102,5
20103,20103,5
20104,20104,5
20105,20105,5
20106,20106,5
20107,20107,4
20108,20108,5
20109,20109,1
20110,20110,5
20111,20111,5
20112,20112,5
20113,20113,5
20114,20114,5
20115,20115,1
20116,20116,5
20117,20117,5
20118,20118,5
20119,20119,1
20120,20120,1
20121,20121,5
20122,20122,1
20123,20123,4
20124,20124,1
20125,20125,5
20126,20126,1
20127,20127,5
20128,20128,5
20129,20129,5
20130,20130,5
20131,20131,5
20132,20132,5
20133,20133,5
20134,20134,5
20135,20135,5
20136,20136,5
20137,20137,5
20138,20138,5
20139,20139,1
20140,20140,5
20141,20141,1
20142,20142,5
20143,20143,5
20144,20144,5
20145,20145,5
20146,20146,1
20147,20147,5
20148,20148,5
20149,20149,5
20150,20150,5
20151,20151,5
20152,20152,5
20153,20153,1
20154,20154,1
20155,20155,5
20156,20156,5
20157,20157,5
20158,20158,1
20159,20159,5
20160,20160,5
20161,20161,5
20162,20162,5
20163,20163,3
20164,20164,5
20165,20165,5
20166,20166,5
20167,20167,1
20168,20168,5
20169,20169,3
20170,20170,3
20171,20171,1
20172,20172,5
20173,20173,5
20174,20174,1
20175,20175,5
20176,20176,5
20177,20177,5
20178,20178,5
20179,20179,5
20180,20180,5
20181,20181,1
20182,20182,5
20183,20183,5
20184,20184,5
20185,20185,5
20186,20186,5
20187,20187,1
20188,20188,5
20189,20189,3
20190,20190,1
20191,20191,5
20192,20192,5
20193,20193,5
20194,20194,2
20195,20195,4
20196,20196,5
20197,20197,1
20198,20198,5
20199,20199,5
20200,20200,5
20201,20201,5
20202,20202,3
20203,20203,3
20204,20204,5
20205,20205,5
20206,20206,5
20207,20207,4
20208,20208,1
20209,20209,5
20210,20210,5
20211,20211,5
20212,20212,4
20213,20213,5
20214,20214,5
20215,20215,3
20216,20216,1
20217,20217,5
20218,20218,5
20219,20219,3
20220,20220,5
20221,20221,5
20222,20222,1
20223,20223,1
20224,20224,5
20225,20225,1
20226,20226,1
20227,20227,5
20228,20228,5
20229,20229,5
20230,20230,4
20231,20231,5
20232,20232,4
20233,20233,4
20234,20234,5
20235,20235,1
20236,20236,5
20237,20237,5
20238,20238,5
20239,20239,5
20240,20240,1
20241,20241,5
20242,20242,5
20243,20243,5
20244,20244,5
20245,20245,4
20246,20246,1
20247,20247,5
20248,20248,1
20249,20249,5
20250,20250,5
20251,20251,5
20252,20252,1
20253,20253,5
20254,20254,5
20255,20255,5
20256,20256,5
20257,20257,5
20258,20258,5
20259,20259,1
20260,20260,5
20261,20261,5
20262,20262,5
20263,20263,1
20264,20264,5
20265,20265,5
20266,20266,2
20267,20267,5
20268,20268,5
20269,20269,5
20270,20270,5
20271,20271,1
20272,20272,4
20273,20273,5
20274,20274,1
20275,20275,5
20276,20276,5
20277,20277,5
20278,20278,4
20279,20279,1
20280,20280,5
20281,20281,4
20282,20282,3
20283,20283,4
20284,20284,4
20285,20285,5
20286,20286,5
20287,20287,1
20288,20288,5
20289,20289,1
20290,20290,3
20291,20291,5
20292,20292,5
20293,20293,1
20294,20294,5
20295,20295,5
20296,20296,1
20297,20297,5
20298,20298,5
20299,20299,5
20300,20300,5
20301,20301,1
20302,20302,5
20303,20303,5
20304,20304,4
20305,20305,5
20306,20306,3
20307,20307,2
20308,20308,5
20309,20309,4
20310,20310,5
20311,20311,5
20312,20312,5
20313,20313,5
20314,20314,5
20315,20315,5
20316,20316,5
20317,20317,5
20318,20318,5
20319,20319,5
20320,20320,5
20321,20321,5
20322,20322,1
20323,20323,5
20324,20324,5
20325,20325,5
20326,20326,5
20327,20327,5
20328,20328,1
20329,20329,1
20330,20330,5
20331,20331,5
20332,20332,5
20333,20333,5
20334,20334,1
20335,20335,5
20336,20336,5
20337,20337,1
20338,20338,5
20339,20339,4
20340,20340,5
20341,20341,1
20342,20342,5
20343,20343,5
20344,20344,5
20345,20345,1
20346,20346,5
20347,20347,5
20348,20348,1
20349,20349,4
20350,20350,5
20351,20351,2
20352,20352,5
20353,20353,5
20354,20354,5
20355,20355,5
20356,20356,5
20357,20357,4
20358,20358,5
20359,20359,1
20360,20360,1
20361,20361,5
20362,20362,5
20363,20363,1
20364,20364,5
20365,20365,5
20366,20366,5
20367,20367,5
20368,20368,5
20369,20369,5
20370,20370,5
20371,20371,5
20372,20372,5
20373,20373,4
20374,20374,5
20375,20375,5
20376,20376,5
20377,20377,1
20378,20378,5
20379,20379,1
20380,20380,4
20381,20381,5
20382,20382,5
20383,20383,5
20384,20384,5
20385,20385,3
20386,20386,5
20387,20387,1
20388,20388,4
20389,20389,1
20390,20390,4
20391,20391,5
20392,20392,5
20393,20393,5
20394,20394,5
20395,20395,3
20396,20396,4
20397,20397,5
20398,20398,2
20399,20399,5
20400,20400,5
20401,20401,5
20402,20402,5
20403,20403,5
20404,20404,5
20405,20405,1
20406,20406,5
20407,20407,1
20408,20408,5
20409,20409,1
20410,20410,5
20411,20411,5
20412,20412,4
20413,20413,5
20414,20414,4
20415,20415,5
20416,20416,5
20417,20417,1
20418,20418,5
20419,20419,1
20420,20420,5
20421,20421,3
20422,20422,5
20423,20423,5
20424,20424,1
20425,20425,1
20426,20426,5
20427,20427,5
20428,20428,5
20429,20429,5
20430,20430,5
20431,20431,5
20432,20432,1
20433,20433,5
20434,20434,5
20435,20435,5
20436,20436,5
20437,20437,3
20438,20438,1
20439,20439,1
20440,20440,5
20441,20441,4
20442,20442,5
20443,20443,5
20444,20444,1
20445,20445,1
20446,20446,5
20447,20447,2
20448,20448,5
20449,20449,4
20450,20450,4
20451,20451,1
20452,20452,5
20453,20453,5
20454,20454,5
20455,20455,5
20456,20456,5
20457,20457,1
20458,20458,5
20459,20459,5
20460,20460,5
20461,20461,4
20462,20462,5
20463,20463,1
20464,20464,5
20465,20465,4
20466,20466,5
20467,20467,1
20468,20468,5
20469,20469,5
20470,20470,5
20471,20471,5
20472,20472,5
20473,20473,1
20474,20474,5
20475,20475,1
20476,20476,5
20477,20477,5
20478,20478,5
20479,20479,5
20480,20480,5
20481,20481,5
20482,20482,1
20483,20483,3
20484,20484,5
20485,20485,5
20486,20486,5
20487,20487,1
20488,20488,5
20489,20489,1
20490,20490,5
20491,20491,5
20492,20492,4
20493,20493,1
20494,20494,5
20495,20495,5
20496,20496,5
20497,20497,5
20498,20498,5
20499,20499,5
20500,20500,5
20501,20501,5
20502,20502,1
20503,20503,5
20504,20504,5
20505,20505,5
20506,20506,5
20507,20507,4
20508,20508,5
20509,20509,2
20510,20510,5
20511,20511,5
20512,20512,1
20513,20513,1
20514,20514,5
20515,20515,5
20516,20516,5
20517,20517,5
20518,20518,5
20519,20519,5
20520,20520,5
20521,20521,4
20522,20522,5
20523,20523,5
20524,20524,5
20525,20525,4
20526,20526,4
20527,20527,5
20528,20528,4
20529,20529,1
20530,20530,5
20531,20531,1
20532,20532,5
20533,20533,5
20534,20534,5
20535,20535,4
20536,20536,5
20537,20537,5
20538,20538,1
20539,20539,5
20540,20540,4
20541,20541,1
20542,20542,1
20543,20543,4
20544,20544,5
20545,20545,5
20546,20546,2
20547,20547,5
20548,20548,5
20549,20549,5
20550,20550,5
20551,20551,5
20552,20552,1
20553,20553,5
20554,20554,1
20555,20555,3
20556,20556,5
20557,20557,5
20558,20558,4
20559,20559,5
20560,20560,5
20561,20561,5
20562,20562,5
20563,20563,4
20564,20564,5
20565,20565,5
20566,20566,3
20567,20567,5
20568,20568,5
20569,20569,3
20570,20570,5
20571,20571,1
20572,20572,5
20573,20573,5
20574,20574,5
20575,20575,2
20576,20576,1
20577,20577,5
20578,20578,5
20579,20579,5
20580,20580,5
20581,20581,5
20582,20582,5
20583,20583,5
20584,20584,4
20585,20585,5
20586,20586,5
20587,20587,5
20588,20588,5
20589,20589,1
20590,20590,1
20591,20591,1
20592,20592,1
20593,20593,5
20594,20594,5
20595,20595,2
20596,20596,1
20597,20597,1
20598,20598,4
20599,20599,1
20600,20600,5
20601,20601,5
20602,20602,1
20603,20603,5
20604,20604,5
20605,20605,5
20606,20606,5
20607,20607,5
20608,20608,5
20609,20609,5
20610,20610,1
20611,20611,5
20612,20612,5
20613,20613,4
20614,20614,1
20615,20615,5
20616,20616,5
20617,20617,5
20618,20618,5
20619,20619,5
20620,20620,5
20621,20621,5
20622,20622,2
20623,20623,5
20624,20624,5
20625,20625,5
20626,20626,5
20627,20627,1
20628,20628,4
20629,20629,5
20630,20630,1
20631,20631,5
20632,20632,5
20633,20633,5
20634,20634,5
20635,20635,1
20636,20636,5
20637,20637,2
20638,20638,5
20639,20639,5
20640,20640,5
20641,20641,5
20642,20642,5
20643,20643,5
20644,20644,5
20645,20645,5
20646,20646,5
20647,20647,5
20648,20648,5
20649,20649,4
20650,20650,5
20651,20651,1
20652,20652,5
20653,20653,5
20654,20654,5
20655,20655,5
20656,20656,5
20657,20657,5
20658,20658,5
20659,20659,5
20660,20660,5
20661,20661,5
20662,20662,5
20663,20663,5
20664,20664,5
20665,20665,5
20666,20666,1
20667,20667,1
20668,20668,1
20669,20669,5
20670,20670,5
20671,20671,5
20672,20672,5
20673,20673,4
20674,20674,5
20675,20675,5
20676,20676,5
20677,20677,5
20678,20678,5
20679,20679,1
20680,20680,1
20681,20681,5
20682,20682,5
20683,20683,5
20684,20684,5
20685,20685,2
20686,20686,5
20687,20687,5
20688,20688,5
20689,20689,5
20690,20690,5
20691,20691,4
20692,20692,5
20693,20693,5
20694,20694,5
20695,20695,1
20696,20696,4
20697,20697,3
20698,20698,5
20699,20699,5
20700,20700,3
20701,20701,5
20702,20702,1
20703,20703,5
20704,20704,5
20705,20705,1
20706,20706,5
20707,20707,1
20708,20708,5
20709,20709,5
20710,20710,5
20711,20711,5
20712,20712,5
20713,20713,5
20714,20714,4
20715,20715,5
20716,20716,3
20717,20717,1
20718,20718,1
20719,20719,5
20720,20720,1
20721,20721,5
20722,20722,5
20723,20723,5
20724,20724,5
20725,20725,5
20726,20726,5
20727,20727,5
20728,20728,5
20729,20729,5
20730,20730,4
20731,20731,5
20732,20732,1
20733,20733,5
20734,20734,5
20735,20735,5
20736,20736,5
20737,20737,4
20738,20738,5
20739,20739,5
20740,20740,5
20741,20741,5
20742,20742,1
20743,20743,5
20744,20744,5
20745,20745,5
20746,20746,1
20747,20747,1
20748,20748,5
20749,20749,5
20750,20750,5
20751,20751,5
20752,20752,5
20753,20753,5
20754,20754,1
20755,20755,5
20756,20756,1
20757,20757,5
20758,20758,1
20759,20759,3
20760,20760,1
20761,20761,1
20762,20762,1
20763,20763,5
20764,20764,4
20765,20765,5
20766,20766,5
20767,20767,4
20768,20768,5
20769,20769,3
20770,20770,5
20771,20771,5
20772,20772,5
20773,20773,1
20774,20774,5
20775,20775,3
20776,20776,5
20777,20777,5
20778,20778,5
20779,20779,5
20780,20780,5
20781,20781,5
20782,20782,5
20783,20783,5
20784,20784,5
20785,20785,5
20786,20786,5
20787,20787,4
20788,20788,5
20789,20789,1
20790,20790,5
20791,20791,5
20792,20792,1
20793,20793,4
20794,20794,4
20795,20795,5
20796,20796,5
20797,20797,1
20798,20798,1
20799,20799,5
20800,20800,5
20801,20801,5
20802,20802,5
20803,20803,5
20804,20804,1
20805,20805,5
20806,20806,5
20807,20807,5
20808,20808,5
20809,20809,5
20810,20810,1
20811,20811,5
20812,20812,5
20813,20813,1
20814,20814,5
20815,20815,5
20816,20816,5
20817,20817,5
20818,20818,5
20819,20819,5
20820,20820,1
20821,20821,5
20822,20822,4
20823,20823,5
20824,20824,5
20825,20825,5
20826,20826,4
20827,20827,1
20828,20828,1
20829,20829,5
20830,20830,1
20831,20831,3
20832,20832,2
20833,20833,1
20834,20834,5
20835,20835,4
20836,20836,3
20837,20837,1
20838,20838,5
20839,20839,5
20840,20840,5
20841,20841,4
20842,20842,5
20843,20843,5
20844,20844,5
20845,20845,5
20846,20846,5
20847,20847,4
20848,20848,5
20849,20849,5
20850,20850,1
20851,20851,1
20852,20852,1
20853,20853,5
20854,20854,5
20855,20855,5
20856,20856,5
20857,20857,5
20858,20858,5
20859,20859,5
20860,20860,1
20861,20861,2
20862,20862,3
20863,20863,5
20864,20864,1
20865,20865,5
20866,20866,5
20867,20867,5
20868,20868,5
20869,20869,5
20870,20870,5
20871,20871,4
20872,20872,5
20873,20873,5
20874,20874,1
20875,20875,5
20876,20876,1
20877,20877,1
20878,20878,1
20879,20879,5
20880,20880,4
20881,20881,5
20882,20882,3
20883,20883,5
20884,20884,5
20885,20885,5
20886,20886,5
20887,20887,1
20888,20888,5
20889,20889,5
20890,20890,2
20891,20891,1
20892,20892,5
20893,20893,4
20894,20894,5
20895,20895,1
20896,20896,5
20897,20897,5
20898,20898,5
20899,20899,4
20900,20900,5
20901,20901,5
20902,20902,5
20903,20903,5
20904,20904,1
20905,20905,5
20906,20906,5
20907,20907,1
20908,20908,4
20909,20909,5
20910,20910,5
20911,20911,5
20912,20912,5
20913,20913,5
20914,20914,1
20915,20915,5
20916,20916,5
20917,20917,1
20918,20918,4
20919,20919,5
20920,20920,5
20921,20921,1
20922,20922,5
20923,20923,5
20924,20924,5
20925,20925,5
20926,20926,1
20927,20927,4
20928,20928,5
20929,20929,5
20930,20930,5
20931,20931,5
20932,20932,5
20933,20933,5
20934,20934,5
20935,20935,4
20936,20936,5
20937,20937,3
20938,20938,5
20939,20939,1
20940,20940,5
20941,20941,5
20942,20942,4
20943,20943,5
20944,20944,4
20945,20945,4
20946,20946,5
20947,20947,5
20948,20948,5
20949,20949,1
20950,20950,3
20951,20951,5
20952,20952,5
20953,20953,5
20954,20954,5
20955,20955,4
20956,20956,1
20957,20957,3
20958,20958,5
20959,20959,3
20960,20960,5
20961,20961,1
20962,20962,5
20963,20963,4
20964,20964,5
20965,20965,5
20966,20966,5
20967,20967,5
20968,20968,1
20969,20969,4
20970,20970,5
20971,20971,5
20972,20972,5
20973,20973,5
20974,20974,5
20975,20975,5
20976,20976,5
20977,20977,5
20978,20978,5
20979,20979,5
20980,20980,5
20981,20981,5
20982,20982,1
20983,20983,5
20984,20984,4
20985,20985,1
20986,20986,1
20987,20987,4
20988,20988,5
20989,20989,5
20990,20990,5
20991,20991,5
20992,20992,5
20993,20993,1
20994,20994,5
20995,20995,5
20996,20996,5
20997,20997,5
20998,20998,5
20999,20999,5
21000,21000,5
21001,21001,5
21002,21002,3
21003,21003,5
21004,21004,5
21005,21005,5
21006,21006,1
21007,21007,1
21008,21008,5
21009,21009,5
21010,21010,5
21011,21011,5
21012,21012,5
21013,21013,1
21014,21014,5
21015,21015,5
21016,21016,3
21017,21017,5
21018,21018,4
21019,21019,5
21020,21020,1
21021,21021,5
21022,21022,1
21023,21023,5
21024,21024,4
21025,21025,5
21026,21026,5
21027,21027,5
21028,21028,5
21029,21029,2
21030,21030,4
21031,21031,5
21032,21032,5
21033,21033,5
21034,21034,5
21035,21035,1
21036,21036,5
21037,21037,3
21038,21038,1
21039,21039,5
21040,21040,5
21041,21041,4
21042,21042,4
21043,21043,5
21044,21044,5
21045,21045,5
21046,21046,5
21047,21047,5
21048,21048,5
21049,21049,5
21050,21050,5
21051,21051,1
21052,21052,1
21053,21053,5
21054,21054,1
21055,21055,5
21056,21056,5
21057,21057,5
21058,21058,5
21059,21059,1
21060,21060,5
21061,21061,5
21062,21062,5
21063,21063,5
21064,21064,5
21065,21065,5
21066,21066,1
21067,21067,3
21068,21068,5
21069,21069,1
21070,21070,5
21071,21071,5
21072,21072,5
21073,21073,5
21074,21074,5
21075,21075,5
21076,21076,3
21077,21077,5
21078,21078,1
21079,21079,5
21080,21080,5
21081,21081,5
21082,21082,1
21083,21083,5
21084,21084,5
21085,21085,5
21086,21086,5
21087,21087,5
21088,21088,5
21089,21089,5
21090,21090,1
21091,21091,5
21092,21092,5
21093,21093,5
21094,21094,5
21095,21095,2
21096,21096,5
21097,21097,5
21098,21098,1
21099,21099,5
21100,21100,1
21101,21101,5
21102,21102,5
21103,21103,5
21104,21104,1
21105,21105,5
21106,21106,1
21107,21107,2
21108,21108,5
21109,21109,5
21110,21110,1
21111,21111,5
21112,21112,5
21113,21113,5
21114,21114,5
21115,21115,5
21116,21116,1
21117,21117,5
21118,21118,5
21119,21119,5
21120,21120,1
21121,21121,5
21122,21122,5
21123,21123,5
21124,21124,1
21125,21125,5
21126,21126,5
21127,21127,5
21128,21128,4
21129,21129,5
21130,21130,5
21131,21131,5
21132,21132,1
21133,21133,4
21134,21134,1
21135,21135,1
21136,21136,5
21137,21137,5
21138,21138,5
21139,21139,5
21140,21140,5
21141,21141,5
21142,21142,5
21143,21143,1
21144,21144,5
21145,21145,5
21146,21146,5
21147,21147,1
21148,21148,5
21149,21149,5
21150,21150,1
21151,21151,5
21152,21152,5
21153,21153,5
21154,21154,5
21155,21155,5
21156,21156,5
21157,21157,5
21158,21158,5
21159,21159,5
21160,21160,5
21161,21161,5
21162,21162,5
21163,21163,5
21164,21164,5
21165,21165,1
21166,21166,4
21167,21167,5
21168,21168,5
21169,21169,5
21170,21170,5
21171,21171,5
21172,21172,5
21173,21173,5
21174,21174,5
21175,21175,5
21176,21176,5
21177,21177,5
21178,21178,5
21179,21179,5
21180,21180,5
21181,21181,5
21182,21182,5
21183,21183,5
21184,21184,5
21185,21185,1
21186,21186,3
21187,21187,4
21188,21188,4
21189,21189,5
21190,21190,5
21191,21191,5
21192,21192,1
21193,21193,1
21194,21194,5
21195,21195,5
21196,21196,5
21197,21197,5
21198,21198,5
21199,21199,5
21200,21200,5
21201,21201,1
21202,21202,5
21203,21203,5
21204,21204,5
21205,21205,5
21206,21206,5
21207,21207,5
21208,21208,5
21209,21209,5
21210,21210,5
21211,21211,5
21212,21212,1
21213,21213,5
21214,21214,5
21215,21215,5
21216,21216,5
21217,21217,5
21218,21218,5
21219,21219,5
21220,21220,5
21221,21221,5
21222,21222,1
21223,21223,5
21224,21224,5
21225,21225,1
21226,21226,5
21227,21227,2
21228,21228,5
21229,21229,4
21230,21230,5
21231,21231,1
21232,21232,1
21233,21233,2
21234,21234,5
21235,21235,4
21236,21236,5
21237,21237,5
21238,21238,5
21239,21239,4
21240,21240,5
21241,21241,5
21242,21242,5
21243,21243,1
21244,21244,5
21245,21245,5
21246,21246,5
21247,21247,5
21248,21248,1
21249,21249,4
21250,21250,5
21251,21251,5
21252,21252,5
21253,21253,5
21254,21254,2
21255,21255,5
21256,21256,5
21257,21257,5
21258,21258,5
21259,21259,5
21260,21260,5
21261,21261,5
21262,21262,5
21263,21263,5
21264,21264,5
21265,21265,4
21266,21266,5
21267,21267,5
21268,21268,5
21269,21269,5
21270,21270,5
21271,21271,4
21272,21272,5
21273,21273,5
21274,21274,5
21275,21275,5
21276,21276,5
21277,21277,5
21278,21278,5
21279,21279,5
21280,21280,5
21281,21281,5
21282,21282,3
21283,21283,1
21284,21284,5
21285,21285,5
21286,21286,5
21287,21287,1
21288,21288,5
21289,21289,4
21290,21290,4
21291,21291,5
21292,21292,5
21293,21293,1
21294,21294,4
21295,21295,5
21296,21296,5
21297,21297,1
21298,21298,5
21299,21299,5
21300,21300,4
21301,21301,5
21302,21302,5
21303,21303,5
21304,21304,5
21305,21305,5
21306,21306,5
21307,21307,5
21308,21308,4
21309,21309,5
21310,21310,5
21311,21311,5
21312,21312,5
21313,21313,5
21314,21314,1
21315,21315,5
21316,21316,5
21317,21317,5
21318,21318,5
21319,21319,5
21320,21320,3
21321,21321,1
21322,21322,5
21323,21323,5
21324,21324,5
21325,21325,5
21326,21326,1
21327,21327,1
21328,21328,5
21329,21329,5
21330,21330,5
21331,21331,5
21332,21332,2
21333,21333,5
21334,21334,5
21335,21335,5
21336,21336,1
21337,21337,3
21338,21338,5
21339,21339,1
21340,21340,5
21341,21341,1
21342,21342,3
21343,21343,5
21344,21344,5
21345,21345,5
21346,21346,5
21347,21347,5
21348,21348,1
21349,21349,3
21350,21350,5
21351,21351,5
21352,21352,1
21353,21353,5
21354,21354,5
21355,21355,5
21356,21356,1
21357,21357,5
21358,21358,5
21359,21359,1
21360,21360,5
21361,21361,4
21362,21362,5
21363,21363,1
21364,21364,5
21365,21365,5
21366,21366,4
21367,21367,5
21368,21368,2
21369,21369,5
21370,21370,5
21371,21371,5
21372,21372,3
21373,21373,5
21374,21374,5
21375,21375,5
21376,21376,5
21377,21377,4
21378,21378,1
21379,21379,5
21380,21380,4
21381,21381,5
21382,21382,5
21383,21383,5
21384,21384,5
21385,21385,5
21386,21386,5
21387,21387,3
21388,21388,5
21389,21389,2
21390,21390,5
21391,21391,5
21392,21392,5
21393,21393,4
21394,21394,5
21395,21395,5
21396,21396,5
21397,21397,3
21398,21398,5
21399,21399,5
21400,21400,4
21401,21401,5
21402,21402,1
21403,21403,4
21404,21404,1
21405,21405,2
21406,21406,3
21407,21407,5
21408,21408,5
21409,21409,1
21410,21410,2
21411,21411,5
21412,21412,5
21413,21413,5
21414,21414,5
21415,21415,4
21416,21416,5
21417,21417,5
21418,21418,5
21419,21419,3
21420,21420,5
21421,21421,5
21422,21422,5
21423,21423,5
21424,21424,4
21425,21425,5
21426,21426,5
21427,21427,5
21428,21428,1
21429,21429,4
21430,21430,5
21431,21431,5
21432,21432,1
21433,21433,5
21434,21434,5
21435,21435,5
21436,21436,5
21437,21437,5
21438,21438,5
21439,21439,5
21440,21440,5
21441,21441,1
21442,21442,5
21443,21443,5
21444,21444,5
21445,21445,5
21446,21446,5
21447,21447,5
21448,21448,5
21449,21449,5
21450,21450,5
21451,21451,5
21452,21452,4
21453,21453,5
21454,21454,5
21455,21455,1
21456,21456,1
21457,21457,1
21458,21458,5
21459,21459,5
21460,21460,5
21461,21461,5
21462,21462,5
21463,21463,5
21464,21464,5
21465,21465,5
21466,21466,1
21467,21467,5
21468,21468,1
21469,21469,5
21470,21470,1
21471,21471,5
21472,21472,4
21473,21473,5
21474,21474,3
21475,21475,5
21476,21476,5
21477,21477,5
21478,21478,5
21479,21479,1
21480,21480,5
21481,21481,5
21482,21482,1
21483,21483,5
21484,21484,5
21485,21485,5
21486,21486,1
21487,21487,4
21488,21488,5
21489,21489,1
21490,21490,5
21491,21491,5
21492,21492,5
21493,21493,5
21494,21494,4
21495,21495,5
21496,21496,5
